idEntidade;idEmpenho;data;valorEmpenhadoBruto;valorLiquidadoBruto;numNaturezaEmp;organograma
177;11029002;05/03/2023;2116.36;2116.36;31901101000000;2012
177;11028840;05/03/2023;1057.31;1057.31;31909499000000;2012
177;11028778;05/03/2023;1232.68;1232.68;31901101000000;2012
177;11028747;05/03/2023;8.0;8.0;33904901000000;2012
177;11028716;05/03/2023;19.23;19.23;33904601000000;2012
177;11028677;05/03/2023;12542.79;12542.79;31909499000000;2012
177;11028631;05/03/2023;8248.63;8248.63;31901101000000;2012
177;11028462;05/03/2023;1206.12;1206.12;33901899000000;2008
177;10995677;05/03/2023;27900.0;27900.0;33903999000000;2011
177;10994857;05/03/2023;27900.0;27900.0;33903999000000;2011
2857;11105768;05/03/2023;36165.0;36153.85;33903009000000;5001
2857;11105754;05/03/2023;48984.0;48818.0;33903009000000;5001
2857;11105745;05/03/2023;22598.0;22597.62;33903009000000;5001
177;10966998;05/02/2023;358.5;358.5;33903999000000;2005
177;10965976;05/02/2023;3520.0;3520.0;33909301000000;2007
2857;11218025;05/11/2023;116.82;116.82;33901414000000;5001
2857;10966327;28/04/2023;5975.0;5975.0;33903036000000;5001
2857;10966358;28/04/2023;14510.0;7460.0;33903036000000;5001
2857;10966355;28/04/2023;9390.5;9390.5;33903036000000;5001
2857;10966683;28/04/2023;268.36;268.36;33903975000000;5001
2857;10966349;28/04/2023;4053.0;4012.05;33903036000000;5001
2857;10966342;28/04/2023;1300.0;1300.0;33903028000000;5001
2857;10966335;28/04/2023;4826.1;4826.1;33903036000000;5001
2857;10966330;28/04/2023;2850.0;2850.0;33903036000000;5001
2857;10966592;28/04/2023;406.12;406.12;33903975000000;5001
177;10965970;05/02/2023;10560.0;10560.0;33909301000000;2007
2857;10966318;28/04/2023;1677.0;1677.0;33903036000000;5001
2857;10966316;28/04/2023;12084.95;12084.95;33903036000000;5001
2857;10966310;28/04/2023;26221.6;18873.95;33903036000000;5001
2857;10966545;28/04/2023;270.76;270.76;33903975000000;5001
2857;10966308;28/04/2023;4221.0;4221.0;33903036000000;5001
2857;10966264;28/04/2023;2810.0;2810.0;33903028000000;5001
2857;10966228;28/04/2023;750.0;750.0;33903028000000;5001
2857;10966362;28/04/2023;1649.5;1649.5;33903036000000;5001
2857;10966394;28/04/2023;11480.0;11480.0;33903028000000;5001
2857;10966735;28/04/2023;198.98;198.98;33903975000000;5001
2857;10966400;28/04/2023;3570.0;3570.0;33903036000000;5001
2857;10974601;28/04/2023;5174.49;5174.49;31911303000000;5001
2857;10974578;28/04/2023;962.53;962.53;31911303000000;5001
2857;10974535;28/04/2023;8723.17;8723.17;31911303000000;5001
2857;10974519;28/04/2023;6469.29;6469.29;31911303000000;5001
2857;10974504;28/04/2023;1725.73;1725.73;31911303000000;5001
2857;10974486;28/04/2023;1893.6;1893.6;31911303000000;5001
2857;10974475;28/04/2023;7607.09;7607.09;31911303000000;5001
2857;10974273;28/04/2023;37346.83;37346.83;31911303000000;5001
2857;10974267;28/04/2023;53005.49;53005.49;31911303000000;5001
2857;10974256;28/04/2023;64385.05;64385.05;31911303000000;5001
2857;10974202;28/04/2023;198142.23;198142.23;31911303000000;5001
2857;10966805;28/04/2023;132.66;132.66;33903975000000;5001
2857;10966582;28/04/2023;520.0;520.0;33903036000000;5001
2857;10966546;28/04/2023;1376.5;1376.5;33903022000000;5001
2857;10966434;28/04/2023;3000.0;3000.0;33903036000000;5001
2857;10966225;28/04/2023;22887.0;22850.92;33903036000000;5001
2857;10966221;28/04/2023;4302.0;4302.0;33903999000000;5001
2857;10966213;28/04/2023;8604.0;8604.0;33903999000000;5001
2713;10974113;28/04/2023;276.44;276.44;31901302000000;1001
2713;10973807;28/04/2023;40.26;40.26;31901302000000;1001
2713;10973806;28/04/2023;1535.95;1535.95;31901302000000;1001
2713;10973805;28/04/2023;3146.34;3146.34;31911303000000;1001
2713;10973804;28/04/2023;52762.26;52762.26;31901302000000;1001
2863;10979890;28/04/2023;142.69;142.69;33904710000000;12001
2862;10986980;28/04/2023;4212.0;4212.0;33903028000000;10001
2862;10986928;28/04/2023;586.6;586.6;33903036000000;10001
2855;10986533;28/04/2023;3572.5;3572.5;33903007000000;3001
177;10942551;27/04/2023;135456.0;135456.0;33904901000000;2012
177;10942519;27/04/2023;299505.61;299505.61;33904601000000;2012
177;10942378;27/04/2023;18528.0;18528.0;33904901000000;2012
177;10942359;27/04/2023;72952.91;72952.91;33904601000000;2012
177;10941066;27/04/2023;800000.0;657428.95;33903981000000;2021
2857;11836038;28/06/2023;233.63;233.63;33901414000000;5001
2857;10959382;27/04/2023;824.0;824.0;33903009000000;5001
2713;10974111;28/04/2023;368.58;368.58;31901302000000;1001
2713;10974105;28/04/2023;115.41;115.41;33904601000000;1001
2857;10966210;28/04/2023;478.0;478.0;33903999000000;5001
2713;10974107;28/04/2023;7020.76;7020.76;31901144000000;1001
2857;10966448;28/04/2023;299.1;299.1;33903975000000;5001
2857;10966351;28/04/2023;268.36;268.36;33903975000000;5001
2857;10966120;28/04/2023;305.24;305.24;33903975000000;5001
2857;10966030;28/04/2023;205.25;205.25;33903975000000;5001
2857;10963455;28/04/2023;208891.32;208891.32;33903950000000;5001
2857;10963454;28/04/2023;492751.14;492751.14;33903950000000;5001
2713;10977501;28/04/2023;125146.33;125146.33;31901101000000;1001
2713;10977490;28/04/2023;151621.38;151621.38;31901101000000;1001
2713;10977488;28/04/2023;403.93;403.93;33904601000000;1001
2713;10977486;28/04/2023;15125.0;15125.0;31901101000000;1001
2713;10977483;28/04/2023;1696.36;1696.36;33904901000000;1001
2713;10977479;28/04/2023;9636.51;9636.51;33904601000000;1001
2713;10977477;28/04/2023;2990.97;2990.97;33904601000000;1001
2713;10974110;28/04/2023;3071.58;3071.58;31901101000000;1001
2713;10974108;28/04/2023;585.07;585.07;31909499000000;1001
2857;10977992;28/04/2023;29991.25;29991.25;31901302000000;5001
2857;10977996;28/04/2023;2948.82;2948.82;31901302000000;5001
2857;10978026;28/04/2023;630.98;630.98;31901302000000;5001
177;10956914;28/04/2023;49200.0;0.0;33903914000000;2016
177;10956829;28/04/2023;252.4;252.4;33903917000000;2012
177;10956827;28/04/2023;550.99;0.0;33903025000000;2012
177;10955213;28/04/2023;280000.0;249223.49;33903943000000;2012
177;10946884;28/04/2023;17311.27;17311.27;31911303000000;2011
177;10946821;28/04/2023;9889.59;9889.59;31911303000000;2011
177;10946813;28/04/2023;7700.63;7700.63;31911303000000;2011
177;10946794;28/04/2023;1746.82;1746.82;31911303000000;2011
177;10946770;28/04/2023;2769.33;2769.33;31911303000000;2021
177;10946733;28/04/2023;20282.86;20282.86;31911303000000;2020
177;10946709;28/04/2023;13117.36;13117.36;31911303000000;2017
177;10946694;28/04/2023;89495.91;89495.91;31911303000000;2016
177;10946627;28/04/2023;37318.74;37318.74;31911303000000;2014
177;10946547;28/04/2023;13891.9;13891.9;31911303000000;2013
177;10946489;28/04/2023;635331.99;635331.99;31911303000000;2012
177;10946393;28/04/2023;1564.91;1564.91;31911303000000;2012
177;10956844;28/04/2023;39000.0;0.0;33903921000000;2016
177;10956953;28/04/2023;178.0;178.0;33903017000000;2008
177;10946359;28/04/2023;539429.06;539429.06;31911303000000;2012
177;10956957;28/04/2023;9990.0;9990.0;33903017000000;2008
177;10965941;05/02/2023;52800.0;52800.0;33909301000000;2007
2857;11076480;05/02/2023;312.37;312.37;33903975000000;5001
2857;11076456;05/02/2023;156.19;156.19;33903975000000;5001
2857;11062689;05/02/2023;4295.0;4295.0;33903036000000;5001
2857;11036700;05/02/2023;299000.0;299000.0;33903950000000;5001
2856;10954831;05/02/2023;896.09;896.09;33903927000000;4001
2856;10985107;05/02/2023;335.0;335.0;33904099000000;4001
2713;11016349;05/02/2023;97.35;97.35;33901414000000;1001
2713;11005971;05/02/2023;560.0;560.0;33903999000000;1001
2864;10969722;05/02/2023;3841.2;3841.2;33903301000000;13001
2864;10968110;05/02/2023;51646.8;51646.8;33903910000000;13001
177;10957716;28/04/2023;159.0;159.0;33903022000000;2018
177;10957705;28/04/2023;238.4;238.4;33903022000000;2018
177;10957620;28/04/2023;4806.0;4806.0;33903039000000;2016
177;10956959;28/04/2023;12550.0;12550.0;44905235000000;2008
177;10946383;28/04/2023;108724.54;108724.54;31911303000000;2012
177;10946335;28/04/2023;26380.46;26380.46;31911303000000;2012
2857;10978050;28/04/2023;5776.86;5776.86;31901302000000;5001
177;10944589;28/04/2023;1751.3;1751.3;31901302000000;2012
177;10944489;28/04/2023;254029.45;254029.45;31901302000000;2012
177;10944479;28/04/2023;22901.86;22901.86;31901302000000;2012
177;10944469;28/04/2023;5914.35;5914.35;31901302000000;2011
177;10944417;28/04/2023;14184.73;14184.73;31901302000000;2011
177;10944410;28/04/2023;18266.37;18266.37;31901302000000;2018
177;10944401;28/04/2023;3577.45;3577.45;31901302000000;2009
177;10944388;28/04/2023;34484.29;34484.29;31901302000000;2008
177;10944382;28/04/2023;557.57;557.57;31901302000000;2007
177;10944374;28/04/2023;22702.83;22702.83;31901302000000;2007
177;10944367;28/04/2023;5726.18;5726.18;31901302000000;2006
177;10944356;28/04/2023;6220.14;6220.14;31901302000000;2005
177;10944353;28/04/2023;7359.79;7359.79;31901302000000;2002
177;10944345;28/04/2023;14112.75;14112.75;31901302000000;2001
2857;10989993;28/04/2023;5900.0;5900.0;33909299000000;5001
2857;10978170;28/04/2023;1407.98;1407.98;31900701000000;5001
177;10944518;28/04/2023;8973.2;8973.2;31901302000000;2012
177;10944619;28/04/2023;279609.49;276381.97;31901302000000;2012
177;10946320;28/04/2023;11057.41;11057.41;31911303000000;2011
177;10944649;28/04/2023;21194.12;21194.12;31901302000000;2012
177;10946305;28/04/2023;34444.11;34444.11;31911303000000;2018
177;10946291;28/04/2023;19864.74;19864.74;31911303000000;2009
177;10946245;28/04/2023;44058.21;44058.21;31911303000000;2008
177;10946227;28/04/2023;14351.86;14351.86;31911303000000;2007
177;10946165;28/04/2023;2133.04;2133.04;31911303000000;2006
177;10946019;28/04/2023;5224.69;5224.69;31911303000000;2005
177;10945925;28/04/2023;1418.48;1418.48;31911303000000;2001
177;10945462;28/04/2023;1302.26;1302.26;31901302000000;2011
177;10945439;28/04/2023;16279.46;16279.46;31901302000000;2021
177;10945288;28/04/2023;14987.97;14987.97;31901302000000;2020
177;10945275;28/04/2023;4154.48;4154.48;31901302000000;2017
177;10945254;28/04/2023;39205.66;39205.66;31901302000000;2016
177;10945219;28/04/2023;7329.35;7329.35;31901302000000;2015
177;10945175;28/04/2023;11099.37;11099.37;31901302000000;2014
177;10945043;28/04/2023;7073.35;7073.35;31901302000000;2013
2857;11134400;05/04/2023;800.0;800.0;33903999000000;5001
2857;11138521;05/04/2023;6510.0;6200.0;33903917000000;5001
2857;11163735;05/04/2023;36102.13;36102.13;31911302000000;5001
2857;11189846;05/10/2023;8814.0;8814.0;33903022000000;5001
2857;11189901;05/10/2023;116.82;116.82;33901414000000;5001
2857;11189889;05/10/2023;116.82;116.82;33901414000000;5001
2857;11189888;05/10/2023;369.6;369.6;33903022000000;5001
2857;11189878;05/10/2023;116.82;116.82;33901414000000;5001
2857;11189871;05/10/2023;218.5;218.5;33903022000000;5001
2857;11189868;05/10/2023;116.82;116.82;33901414000000;5001
2857;11189856;05/10/2023;2529.6;2529.6;33903022000000;5001
2857;11189814;05/10/2023;4181.7;4181.7;33903022000000;5001
2857;11167488;05/04/2023;478.0;478.0;33903999000000;5001
2857;11189608;05/10/2023;1618.26;1615.26;33903301000000;5001
2857;11188996;05/10/2023;153.76;153.76;31901302000000;5001
2857;11188938;05/10/2023;2202.45;2202.45;31909499000000;5001
2857;11188921;05/10/2023;659.99;659.99;31901101000000;5001
2713;11134481;05/10/2023;300.0;300.0;33903007000000;1001
2713;11094981;05/10/2023;700.0;700.0;33903916000000;1001
2862;11193389;05/10/2023;62461.0;62461.0;33903028000000;10001
2857;11189903;05/10/2023;263.4;263.4;33903026000000;5001
2857;11189908;05/10/2023;116.82;116.82;33901414000000;5001
2857;11189916;05/10/2023;58.41;58.41;33901414000000;5001
2857;11189924;05/10/2023;116.82;116.82;33901414000000;5001
2857;11190613;05/10/2023;5145.0;5145.0;33903016000000;5001
2857;11190564;05/10/2023;164.7;164.7;33903016000000;5001
2857;11190521;05/10/2023;129.5;129.5;33903016000000;5001
2857;11190472;05/10/2023;556.48;556.48;33903016000000;5001
2857;11190454;05/10/2023;476.5;0.0;33903016000000;5001
2857;11190442;05/10/2023;400.0;400.0;33903016000000;5001
2857;11190424;05/10/2023;1424.72;1424.72;33903016000000;5001
2857;11190401;05/10/2023;2535.0;2535.0;33903016000000;5001
2857;11190373;05/10/2023;1633.8;1633.8;33903016000000;5001
2857;11190360;05/10/2023;219.5;219.5;33903016000000;5001
2857;11190339;05/10/2023;547.5;547.5;33903016000000;5001
2857;11190322;05/10/2023;5370.5;5370.5;33903016000000;5001
2857;11190297;05/10/2023;1072.5;1072.5;33903016000000;5001
2857;11189961;05/10/2023;58.41;58.41;33901414000000;5001
2857;11189932;05/10/2023;116.82;116.82;33901414000000;5001
2862;11193381;05/10/2023;22465.0;24316.63;33903028000000;10001
2862;11193376;05/10/2023;26750.0;26750.0;33903028000000;10001
2861;11150659;05/10/2023;174.4;174.4;33903022000000;9001
177;11171960;05/08/2023;55000.0;55000.0;33903943000000;2012
177;11171862;05/08/2023;1519.91;1519.91;31911303000000;2012
177;11168134;05/08/2023;20377.68;20377.68;33903916000000;2012
177;11161960;05/08/2023;1017.86;1017.86;31901302000000;2020
177;11161955;05/08/2023;436.32;436.32;31901302000000;2016
177;11161947;05/08/2023;1564.28;1564.28;31901302000000;2012
177;11161945;05/08/2023;310.42;310.42;31901302000000;2012
177;11161940;05/08/2023;541.1;541.1;31901302000000;2008
177;11153954;05/08/2023;33522.6;33522.6;33903999000000;2012
177;11153952;05/08/2023;37461.3;37461.3;33903999000000;2012
177;11153432;05/08/2023;96.17;96.17;33904601000000;2011
177;11153098;05/08/2023;4159.13;4159.13;31909499000000;2011
177;11153056;05/08/2023;2807.42;2807.42;31901101000000;2011
177;11152968;05/08/2023;36990.0;16275.6;33903024000000;2016
177;11152799;05/08/2023;38.47;38.47;33904601000000;2020
177;11152537;05/08/2023;13705.1;13705.1;31909499000000;2016
177;11171872;05/08/2023;516.57;516.57;31911303000000;2011
177;11188971;05/08/2023;1320.04;1320.04;33903606000000;2007
2861;11150654;05/10/2023;154.88;154.88;33903022000000;9001
177;11188976;05/08/2023;450.05;450.05;33903025000000;2012
2861;11150629;05/10/2023;1623.5;1623.5;33903016000000;9001
2861;11138579;05/10/2023;555.0;555.0;33904099000000;9001
2855;11152534;05/10/2023;203.0;203.0;33903099000000;3001
2855;11152475;05/10/2023;625.0;625.0;44905234000000;3001
2855;11152432;05/10/2023;1010.0;1010.0;44905242000000;3001
2863;11134462;05/09/2023;3981819.6;3981819.6;33903999000000;12001
177;11199697;05/08/2023;218.7;218.7;33903021000000;2001
177;11189184;05/08/2023;202.0;202.0;33903021000000;2020
177;11189160;05/08/2023;180.0;180.0;33903022000000;2020
177;11189127;05/08/2023;463.2;463.2;33903016000000;2020
177;11188991;05/08/2023;2299.95;2299.95;44905242000000;2011
177;11188990;05/08/2023;57850.0;57850.0;33903051000000;2016
177;11188987;05/08/2023;380177.0;369793.8;33903999000000;2016
177;11188982;05/08/2023;27168.17;27168.17;33903024000000;2012
177;11188981;05/08/2023;23827.25;23827.25;33903024000000;2012
2857;11190627;05/10/2023;925.0;925.0;33903016000000;5001
2857;11190648;05/10/2023;417.36;417.36;33903016000000;5001
2857;11190661;05/10/2023;199.91;199.91;33903016000000;5001
2857;11206444;05/11/2023;116.82;116.82;33901414000000;5001
2857;11206425;05/11/2023;116.82;116.82;33901414000000;5001
2857;11206402;05/11/2023;116.82;116.82;33901414000000;5001
2857;11206014;05/11/2023;116.82;116.82;33901414000000;5001
2857;11206006;05/11/2023;116.82;116.82;33901414000000;5001
2857;11205991;05/11/2023;116.82;116.82;33901414000000;5001
2857;11204285;05/11/2023;116.82;116.82;33901414000000;5001
2857;11204222;05/11/2023;116.82;116.82;33901414000000;5001
2857;11202945;05/11/2023;116.82;116.82;33901414000000;5001
2857;11200178;05/11/2023;342.99;342.99;33903999000000;5001
2857;11200090;05/11/2023;58.41;58.41;33901414000000;5001
2857;11200081;05/11/2023;116.82;116.82;33901414000000;5001
2857;11200071;05/11/2023;116.82;116.82;33901414000000;5001
2857;11200063;05/11/2023;116.82;116.82;33901414000000;5001
2857;11200043;05/11/2023;116.82;116.82;33901414000000;5001
2857;11200007;05/11/2023;58.41;58.41;33901414000000;5001
2857;11206432;05/11/2023;116.82;116.82;33901414000000;5001
2857;11206453;05/11/2023;116.82;116.82;33901414000000;5001
2857;11199968;05/11/2023;58.41;58.41;33901414000000;5001
2857;11206459;05/11/2023;116.82;116.82;33901414000000;5001
2857;11218014;05/11/2023;116.82;116.82;33901414000000;5001
2857;11218000;05/11/2023;116.82;116.82;33901414000000;5001
2857;11217912;05/11/2023;116.82;116.82;33901414000000;5001
2857;11217898;05/11/2023;58.41;58.41;33901414000000;5001
2857;11216998;05/11/2023;116.82;116.82;33901414000000;5001
2857;11216977;05/11/2023;116.82;116.82;33901414000000;5001
2857;11216954;05/11/2023;116.82;116.82;33901414000000;5001
2857;11216942;05/11/2023;116.82;116.82;33901414000000;5001
2857;11216456;05/11/2023;116.82;116.82;33901414000000;5001
2857;11214990;05/11/2023;116.82;116.82;33901414000000;5001
2857;11214902;05/11/2023;58.41;58.41;33901414000000;5001
2857;11214265;05/11/2023;116.82;116.82;33901414000000;5001
2857;11213898;05/11/2023;116.82;116.82;33901414000000;5001
2857;11212836;05/11/2023;58.41;58.41;33901414000000;5001
2857;11206756;05/11/2023;58.41;58.41;33901414000000;5001
2857;11199987;05/11/2023;58.41;58.41;33901414000000;5001
2857;11199687;05/11/2023;116.82;116.82;33901414000000;5001
2857;11190681;05/10/2023;1545.0;1545.0;33903016000000;5001
2862;11198565;05/11/2023;13345.0;12596.0;33903023000000;10001
2862;11193417;05/11/2023;58893.76;58893.76;44905191000000;10001
2862;11193412;05/11/2023;5226.14;5226.14;44905191000000;10001
2862;11193408;05/11/2023;7850.0;6123.0;33903023000000;10001
2862;11193393;05/11/2023;6330.4;6300.4;33903023000000;10001
2855;11227205;05/11/2023;25110.0;25110.0;33900899000000;3001
2855;11223541;05/11/2023;720.0;720.0;33903022000000;3001
2855;11223489;05/11/2023;174.18;174.18;33903016000000;3001
177;11222564;05/10/2023;197.92;0.0;33903999000000;2008
177;11222558;05/10/2023;2289.0;2289.0;33903024000000;2016
177;11222555;05/10/2023;60375.0;60375.0;33903024000000;2016
177;11222551;05/10/2023;42291.8;42291.8;33903988000000;2018
2857;11192247;05/10/2023;110400.0;110400.0;33903615000000;5001
2857;11189625;05/10/2023;299000.0;299000.0;33903950000000;5001
2857;11191049;05/10/2023;840.0;840.0;33903022000000;5001
2857;11190714;05/10/2023;5820.0;5820.0;33903009000000;5001
2862;11193711;05/11/2023;49000.0;49000.0;44905191000000;10001
2856;11150796;05/11/2023;7500.0;7500.0;33903099000000;4001
2857;11199551;05/11/2023;116.82;116.82;33901414000000;5001
2713;11164178;05/11/2023;4599.9;4599.9;33903016000000;1001
2857;11198732;05/11/2023;174.94;174.94;33904710000000;5001
2857;11198669;05/11/2023;174.94;174.94;33904710000000;5001
2857;11198661;05/11/2023;116.82;116.82;33901414000000;5001
2857;11198641;05/11/2023;116.82;116.82;33901414000000;5001
2857;11198481;05/11/2023;116.82;116.82;33901414000000;5001
2857;11198463;05/11/2023;233.63;233.63;33901414000000;5001
2857;11198414;05/11/2023;116.82;116.82;33901414000000;5001
2857;11198392;05/11/2023;116.82;116.82;33901414000000;5001
2857;11198383;05/11/2023;116.82;116.82;33901414000000;5001
2857;11198369;05/11/2023;58.41;58.41;33901414000000;5001
2857;11198352;05/11/2023;116.82;116.82;33901414000000;5001
2857;11189620;05/11/2023;2089.0;2089.0;33903025000000;5001
2857;11189613;05/11/2023;6810.0;6810.0;33903917000000;5001
2713;11164547;05/11/2023;1721.6;1721.6;33903016000000;1001
2713;11164242;05/11/2023;4599.9;4599.9;33903016000000;1001
177;11152431;05/08/2023;4368.5;4368.5;31901101000000;2016
177;11151652;05/08/2023;11349.5;11349.5;31909499000000;2016
177;11151205;05/08/2023;6570.75;6570.75;33903999000000;2011
2857;11171793;05/08/2023;116.82;116.82;33901414000000;5001
2857;11169407;05/08/2023;164.56;0.0;33903009000000;5001
2857;11169370;05/08/2023;210.0;210.0;33903009000000;5001
2713;11078184;05/08/2023;146.02;146.02;33901414000000;1001
2713;11076196;05/08/2023;292.04;292.04;33901414000000;1001
2713;11076138;05/08/2023;194.69;194.69;33901414000000;1001
2713;11074749;05/08/2023;1580.0;0.0;33903016000000;1001
2713;11057777;05/08/2023;292.04;292.04;33901414000000;1001
2713;11057406;05/08/2023;194.69;194.69;33901414000000;1001
2713;11053840;05/08/2023;146.06;146.06;33901414000000;1001
2713;11052306;05/08/2023;97.34;97.34;33901414000000;1001
2855;11152241;05/08/2023;156.0;156.0;33903016000000;3001
2855;11151610;05/08/2023;174.0;174.0;33903999000000;3001
2855;11090778;05/08/2023;326.4;326.4;33903022000000;3001
2855;11090741;05/08/2023;1000.0;1000.0;33903022000000;3001
2855;11090538;05/08/2023;1510.0;1510.0;33903022000000;3001
2857;11169663;05/08/2023;178.77;178.77;31911303000000;5001
2857;11171795;05/08/2023;116.82;116.82;33901414000000;5001
2713;11038108;05/05/2023;3504.42;3504.42;33901414000000;1001
2857;11171797;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171920;05/08/2023;58.41;58.41;33901414000000;5001
2857;11171917;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171914;05/08/2023;58.41;58.41;33901414000000;5001
2857;11171911;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171908;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171906;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171904;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171903;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171818;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171817;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171815;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171812;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171807;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171803;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171801;05/08/2023;116.82;116.82;33901414000000;5001
2713;11038465;05/05/2023;1690.0;1690.0;33903905000000;1001
2713;11037683;05/05/2023;194.69;194.69;33901414000000;1001
2857;11171927;05/08/2023;58.41;58.41;33901414000000;5001
177;11053873;05/04/2023;441.0;441.0;33903039000000;2014
177;11053866;05/04/2023;3627.48;3627.48;33903039000000;2014
177;11053865;05/04/2023;172.54;172.54;33903919000000;2014
177;11053748;05/04/2023;89500.0;89500.0;33903924000000;2015
177;11053743;05/04/2023;6000.0;6000.0;33903022000000;2016
177;11053733;05/04/2023;41606.0;41606.0;33903024000000;2012
177;11053727;05/04/2023;2305.42;2305.42;33903007000000;2008
177;11044017;05/04/2023;31312.0;31312.0;33903999000000;2011
177;11043832;05/04/2023;27512.0;27360.0;33903999000000;2011
177;11039970;05/04/2023;610.0;610.0;33909301000000;2016
177;11039416;05/04/2023;2200.0;2200.0;33909301000000;2016
177;11039351;05/04/2023;49942.55;49942.55;33903016000000;2012
177;11039323;05/04/2023;1790.0;1790.0;33903099000000;2007
2857;11168442;05/04/2023;4050.32;4050.32;31909499000000;5001
2857;11168118;05/04/2023;971.59;971.59;31901101000000;5001
2857;11167624;05/04/2023;384.0;384.0;33903009000000;5001
177;11053872;05/04/2023;192.44;192.44;33903919000000;2014
177;11053879;05/04/2023;185.81;185.81;33903919000000;2014
2713;11037548;05/05/2023;292.04;292.04;33901414000000;1001
177;11053880;05/04/2023;280.77;280.77;33903039000000;2014
2713;11034183;05/05/2023;17620.0;4520.0;33903015000000;1001
2864;11080849;05/05/2023;1551.31;1551.31;31901145000000;13001
2864;11053086;05/05/2023;363.0;363.0;33903948000000;13001
2864;11052972;05/05/2023;385.0;385.0;33903948000000;13001
2864;11038861;05/05/2023;142.69;142.69;33904710000000;13001
177;11076420;05/04/2023;47.18;47.18;33903966000000;2007
177;11075198;05/04/2023;70236.7;7848.1;33903007000000;2011
177;11053927;05/04/2023;122.81;122.81;33903039000000;2014
177;11053919;05/04/2023;82.99;82.99;33903039000000;2014
177;11053908;05/04/2023;4045.29;4045.29;33903039000000;2014
177;11053900;05/04/2023;172.54;172.54;33903919000000;2014
177;11053894;05/04/2023;4045.29;4045.29;33903039000000;2014
177;11053885;05/04/2023;172.54;172.54;33903919000000;2014
177;11053884;05/04/2023;4045.29;4045.29;33903039000000;2014
177;11053881;05/04/2023;172.54;172.54;33903919000000;2014
2857;11171924;05/08/2023;116.82;116.82;33901414000000;5001
2857;11171946;05/08/2023;116.82;116.82;33901414000000;5001
177;11151476;05/08/2023;1872.67;1872.67;31901101000000;2016
177;11105878;05/08/2023;58.41;58.41;33901414000000;2012
177;11105618;05/08/2023;350.45;350.45;33901414000000;2011
177;11105585;05/08/2023;116.82;116.82;33901414000000;2011
177;11105554;05/08/2023;116.82;116.82;33901414000000;2011
177;11105514;05/08/2023;2492.03;2492.03;33901414000000;2015
177;11104794;05/08/2023;49000.0;49000.0;33903615000000;2012
177;11105381;05/08/2023;467.28;467.28;33901414000000;2005
177;11104788;05/08/2023;33633.4;30633.28;33903615000000;2012
177;11105352;05/08/2023;467.28;467.28;33901414000000;2005
177;11105330;05/08/2023;934.53;934.53;33901414000000;2005
177;11104782;05/08/2023;37920.0;34724.3;33903914000000;2012
177;11105310;05/08/2023;1869.02;1869.02;33901414000000;2005
177;11105265;05/08/2023;2569.91;2569.91;33901414000000;2005
177;11105147;05/08/2023;1985.84;1985.84;33901414000000;2007
177;11105139;05/08/2023;1985.84;1985.84;33901414000000;2007
177;11104933;05/08/2023;1985.84;1985.84;33901414000000;2007
177;11105779;05/08/2023;116.82;116.82;33901414000000;2011
177;11105928;05/08/2023;934.53;934.53;33901414000000;2001
177;11104776;05/08/2023;40265.05;40265.05;33903916000000;2012
177;11133931;05/08/2023;1690.98;0.0;33903914000000;2016
177;11151202;05/08/2023;260.88;0.0;33903925000000;2011
177;11151293;05/08/2023;50000.0;50000.0;33903999000000;2008
177;11151133;05/08/2023;42176.7;42176.7;33904001000000;2012
177;11151137;05/08/2023;32.0;32.0;33904901000000;2012
177;11151095;05/08/2023;46.16;46.16;33904601000000;2012
177;11150846;05/08/2023;10033.39;10033.39;31909499000000;2012
177;11142225;05/08/2023;8.0;8.0;33904901000000;2012
177;11141059;05/08/2023;38.47;38.47;33904601000000;2012
177;11140710;05/08/2023;2167.17;2167.17;31909499000000;2012
177;11139451;05/08/2023;9592.72;9592.72;31901101000000;2012
177;11139321;05/08/2023;134.64;134.64;33904601000000;2008
177;11139294;05/08/2023;3137.18;3137.18;31909499000000;2015
177;11139196;05/08/2023;2322.36;2322.36;31901101000000;2015
177;11138851;05/08/2023;23.85;23.85;33903966000000;2007
177;11133970;05/08/2023;478.0;478.0;33903999000000;2015
177;11104913;05/08/2023;1985.84;1985.84;33901414000000;2007
177;11104889;05/08/2023;1985.84;1985.84;33901414000000;2007
2857;11171947;05/08/2023;116.82;116.82;33901414000000;5001
177;11090070;05/08/2023;4996.0;4996.0;33903039000000;2012
2857;11188831;05/08/2023;16664.04;16664.04;31901101000000;5001
2857;11188827;05/08/2023;507.08;507.08;31901101000000;5001
2857;11188824;05/08/2023;2963.93;2963.93;31901101000000;5001
